id,l,t,r,b
1249,321.16,171.18,352.817,248.393
1249,565.95,260.76,590.347,320.264
1249,42.899,128,74.556,205.213
1249,593.24,263.71,624.897,340.923
1249,271.75,199,292.25,249.0
1249,400.33,159.84,426.984,224.851
1249,32.982,177.23,90.583,317.72
1249,188.21,173.47,222.736,257.681
1249,412.26,90.505,465.211,219.655
1249,583.75,179,604.25,229.0
1249,440.46,69.486,515.673,252.936
1249,511.54,159.09,549.026,250.519
1249,92.367,245.2,124.024,322.413
1249,167.75,115,188.25,165.0
1249,355.75,199,376.25,249.0
1249,306.3,111.59,351.197,221.09
1249,575.75,179,596.25,229.0
1249,599.42,10.795,631.077,88.008
1249,617.96,277.79,640.281,332.233
1249,204.34,166.4,241.826,257.829
1249,471.75,227,492.25,277.0
1249,150.57,206.62,177.224,271.631
1249,538.53,160,573.056,244.211
1249,570.71,284.58,595.107,344.084
1249,367.5,142,408.5,242.0
1249,595.75,175,616.25,225.0
1249,339.75,163,360.25,213.0
1249,605.89,32,640.416,116.211
1249,47.286,103.59,71.683,163.094
1249,167.5,174,208.5,274.0
1249,567.75,183,588.25,233.0
1249,283.75,183,304.25,233.0
1249,143.5,134,184.5,234.0
1249,605.89,200.42,640.416,284.631
1249,611.33,77.79,640.342,148.551
1250,117.1,195.86,148.757,273.073
1250,104.73,202.02,136.387,279.233
1250,134.96,206.62,161.614,271.631
1250,599.5,246,640.5,346.0
1250,605.89,-1.6842,640.416,82.527
1250,611.33,156.99,640.342,227.751
1250,271.75,199,292.25,249.0
1250,591.75,287,612.25,337.0
1250,87.314,188.34,124.8,279.769
1250,47.5,222,88.5,322.0
1250,587.75,259,608.25,309.0
1250,327.75,211,348.25,261.0
1250,578.78,264.71,601.101,319.153
1250,343.75,163,364.25,213.0
1250,359.75,199,380.25,249.0
1250,471.75,79,492.25,129.0
1250,188.21,173.47,222.736,257.681
1250,583.13,181.92,605.451,236.363
1250,299.75,187,320.25,237.0
1250,36.114,181.03,73.6,272.459
1250,42.899,128,74.556,205.213
1250,603.75,171,624.25,221.0
1250,479.75,199,500.25,249.0
1250,367.5,142,408.5,242.0
1250,263.75,199,284.25,249.0
1250,247.75,191,268.25,241.0
1250,405.53,159.84,432.184,224.851
1250,592,12.8,629.486,104.229
1250,203.67,189.69,235.327,266.903
1250,613.66,206.62,640.314,271.631
1250,171.75,107,192.25,157.0
1250,311.5,118,352.5,218.0
1250,422.04,107.85,444.361,162.293
1250,580.22,284.58,604.617,344.084
1250,565.95,179.8,590.347,239.304
1250,148.02,202.02,179.677,279.233
1250,11.538,21.59,74.683,175.6
1250,570.07,256,592.391,310.443
1250,559.75,175,580.25,225.0
1250,503.75,215,524.25,265.0
1250,611.33,117.39,640.342,188.151
1250,471.75,227,492.25,277.0
1250,167.5,174,208.5,274.0
1250,451.01,66.313,482.667,143.526
1250,611.33,66.475,640.342,137.236
1250,287.75,183,308.25,233.0
1250,483.75,219,504.25,269.0
1251,127.58,193.68,162.106,277.891
1251,104.73,208.19,136.387,285.403
1251,605.6,263.71,637.257,340.923
1251,613.66,159.84,640.314,224.851
1251,595.62,-2.188,640.517,107.312
1251,467.75,83,488.25,133.0
1251,114.11,193.68,148.636,277.891
1251,88.13,201.42,114.784,266.431
1251,587.75,271,608.25,321.0
1251,23.846,169.64,86.991,323.65
1251,275.75,187,296.25,237.0
1251,327.75,211,348.25,261.0
1251,596.19,264.71,618.511,319.153
1251,299.75,187,320.25,237.0
1251,599.26,289.34,623.657,348.844
1251,146.9,196.6,175.912,267.361
1251,567.75,183,588.25,233.0
1251,98.551,189.69,130.208,266.903
1251,423.75,107,444.25,157.0
1251,161.26,186.95,195.786,271.161
1251,423.75,167,444.25,217.0
1251,475.75,79,496.25,129.0
1251,39.292,134.36,68.304,205.121
1251,-0.5,222,40.5,322.0
1251,605.89,227.37,640.416,311.581
1251,350.14,137.85,395.037,247.35
1251,559.75,175,580.25,225.0
1251,404.16,160.74,428.557,220.244
1251,15.75,199,36.25,249.0
1251,85.353,227.42,109.75,286.924
1251,321.37,115.2,358.856,206.629
1251,583.75,183,604.25,233.0
1251,218.97,173.71,256.456,265.139
1251,185.12,177.35,216.777,254.563
1251,394.65,160.74,419.047,220.244
1251,12.632,10.105,81.685,178.525
1251,575.75,183,596.25,233.0
1251,271.75,199,292.25,249.0
1251,571.68,247.51,600.692,318.271
1251,295.75,211,316.25,261.0
1251,613.66,118.25,640.314,183.261
1251,479.75,227,500.25,277.0
1251,587.75,295,608.25,345.0
1251,611.33,202.25,640.342,273.011
1251,592,151.77,629.486,243.199
1251,235.37,180.21,269.896,264.421
1252,120.84,193.68,155.366,277.891
1252,611.33,264.49,640.342,335.251
1252,101.59,213.57,130.602,284.331
1252,605.89,-1.6842,640.416,82.527
1252,86.184,195.86,117.841,273.073
1252,603.75,271,624.25,321.0
1252,608.46,289.79,635.114,354.801
1252,475.75,79,496.25,129.0
1252,613.66,165.04,640.314,230.051
1252,327.75,211,348.25,261.0
1252,591.84,269.07,614.161,323.513
1252,270.93,194.08,295.327,253.584
1252,-1.194,90.074,96.389,328.084
1252,134.32,200.42,168.846,284.631
1252,423.75,167,444.25,217.0
1252,299.75,187,320.25,237.0
1252,591.84,295.22,614.161,349.663
1252,467.75,83,488.25,133.0
1252,427.75,103,448.25,153.0
1252,-1.0811,-4.339,87.703,212.211
1252,306.3,111.59,351.197,221.09
1252,186.99,175.43,213.644,240.441
1252,613.66,118.25,640.314,183.261
1252,613.66,76.67,640.314,141.681
1252,107.75,195,128.25,245.0
1252,515.75,195,536.25,245.0
1252,613.53,203.61,637.927,263.114
1252,203.67,189.69,235.327,266.903
1252,335.5,142,376.5,242.0
1252,95.75,175,116.25,225.0
1252,599.75,259,620.25,309.0
1252,503.75,199,524.25,249.0
1252,168,186.95,202.526,271.161
1252,371.75,203,392.25,253.0
1252,112.93,203.71,135.251,258.153
1252,381.29,142.22,434.241,271.37
1252,483.75,195,504.25,245.0
1252,114.15,222.21,140.804,287.221
1252,530.41,180.63,557.064,245.641
1252,471.75,211,492.25,261.0
1252,216.04,183.52,247.697,260.733
1253,120.84,193.68,155.366,277.891
1253,613.66,268.99,640.314,334.001
1253,98.551,214.36,130.208,291.573
1253,605.89,-1.6842,640.416,82.527
1253,80.421,193.68,114.947,277.891
1253,107.37,193.68,141.896,277.891
1253,613.66,165.04,640.314,230.051
1253,475.75,79,496.25,129.0
1253,617.96,299.57,640.281,354.013
1253,607.75,263,628.25,313.0
1253,135.65,202.02,167.307,279.233
1253,271.75,199,292.25,249.0
1253,23.846,181.98,86.991,335.99
1253,-1,-4,81.0,196.0
1253,327.75,211,348.25,261.0
1253,295.75,187,316.25,237.0
1253,595.75,267,616.25,317.0
1253,185.12,177.35,216.777,254.563
1253,427.75,163,448.25,213.0
1253,168,186.95,202.526,271.161
1253,603.75,275,624.25,325.0
1253,608.77,289.34,633.167,348.844
1253,-0.91954,113.37,74.293,296.82
1253,518.36,194.08,542.757,253.584
1253,427.75,95,448.25,145.0
1253,334.97,203.71,357.291,258.153
1253,350.14,137.85,395.037,247.35
1253,247.75,183,268.25,233.0
1253,583.13,264.71,605.451,319.153
1253,487.75,203,508.25,253.0
1253,152.11,195,174.431,249.443
1253,99.864,190.64,122.185,245.083
1253,579.75,183,600.25,233.0
1253,605.6,35.47,637.257,112.683
1253,467.75,83,488.25,133.0
1253,201.68,186.95,236.206,271.161
1253,571.75,187,592.25,237.0
1253,617.96,77.345,640.281,131.788
1253,499.75,227,520.25,277.0
1253,306.3,111.59,351.197,221.09
1253,613.66,206.62,640.314,271.631
1253,483.75,219,504.25,269.0
1253,167.75,107,188.25,157.0
1253,388.15,139.85,436.743,258.37
1253,413.91,115.66,445.567,192.873
1253,503.75,203,524.25,253.0
1253,599.75,291,620.25,341.0
1253,267.75,179,288.25,229.0
1254,123.29,202.02,154.947,279.233
1254,617.96,273.43,640.281,327.873
1254,107.37,193.68,141.896,277.891
1254,93.333,217.02,119.987,282.031
1254,72.686,188.34,110.172,279.769
1254,617.96,11.983,640.281,66.426
1254,327.75,211,348.25,261.0
1254,617.96,168.85,640.281,223.293
1254,-0.76923,9.253,62.376,163.263
1254,475.75,75,496.25,125.0
1254,-1,156,81.0,356.0
1254,295.75,187,316.25,237.0
1254,609.25,273.43,631.571,327.873
1254,617.96,295.22,640.281,349.663
1254,147.75,199,168.25,249.0
1254,391.5,142,432.5,242.0
1254,489.81,217.9,514.207,277.404
1254,203.67,195.86,235.327,273.073
1254,423.2,98.828,447.597,158.332
1254,619.75,243,640.25,293.0
1254,271.75,199,292.25,249.0
1254,363.75,203,384.25,253.0
1254,617.96,77.345,640.281,131.788
1254,186.55,173.97,215.562,244.731
1254,166.57,202.02,198.227,279.233
1254,303.75,179,324.25,229.0
1254,375.5,142,416.5,242.0
1254,519.75,195,540.25,245.0
1254,463.75,71,484.25,121.0
1254,583.75,187,604.25,237.0
1254,247.75,191,268.25,241.0
1254,427.75,167,448.25,217.0
1254,491.75,199,512.25,249.0
1254,567.75,187,588.25,237.0
1254,595.75,179,616.25,229.0
1254,83.75,251,104.25,301.0
1254,503.75,227,524.25,277.0
1254,178.94,195.86,210.597,273.073
1254,175.76,179.8,200.157,239.304
1254,167.75,107,188.25,157.0
1254,419.75,167,440.25,217.0
1254,99.864,190.64,122.185,245.083
1254,483.75,75,504.25,125.0
1254,159.75,195,180.25,245.0
1254,-0.64516,100.85,52.306,230.0
1254,159.75,111,180.25,161.0
1255,120.84,200.42,155.366,284.631
1255,79.5,190,120.5,290.0
1255,107.37,200.42,141.896,284.631
1255,617.96,11.983,640.281,66.426
1255,66.947,200.42,101.473,284.631
1255,479.75,75,500.25,125.0
1255,617.96,273.43,640.281,327.873
1255,-0.27211,195,22.049,249.443
1255,203.67,195.86,235.327,273.073
1255,613.66,170.23,640.314,235.241
1255,167.75,111,188.25,161.0
1255,427.75,95,448.25,145.0
1255,326.26,208.07,348.581,262.513
1255,271.75,203,292.25,253.0
1255,583.75,187,604.25,237.0
1255,371.75,207,392.25,257.0
1255,595.75,179,616.25,229.0
1255,295.75,179,316.25,229.0
1255,147.75,199,168.25,249.0
1255,166.25,189.32,190.647,248.824
1255,311.75,211,332.25,261.0
1255,183.75,191,204.25,241.0
1255,259.75,203,280.25,253.0
1255,39.75,215,60.25,265.0
1255,247.75,183,268.25,233.0
1255,613.66,35.086,640.314,100.097
1255,323.75,227,344.25,277.0
1255,13.978,103.59,38.375,163.094
1255,335.5,142,376.5,242.0
1255,-0.3252,284.59,26.329,349.601
1255,619.75,75,640.25,125.0
1255,15.5,238,56.5,338.0
1255,423.75,171,444.25,221.0
1255,487.75,75,508.25,125.0
1255,567.75,187,588.25,237.0
1255,439.75,167,460.25,217.0
1255,413.91,115.66,445.567,192.873
1255,467.75,79,488.25,129.0
1255,575.75,175,596.25,225.0
1255,527.75,195,548.25,245.0
1255,363.75,199,384.25,249.0
1255,547.75,191,568.25,241.0
1255,491.7,151.42,514.021,205.863
1255,519.75,199,540.25,249.0
1255,603.25,258.6,629.904,323.611
1256,116.57,195.66,154.056,287.089
1256,101.94,195.66,139.426,287.089
1256,90.265,219.23,119.277,289.991
1256,66.947,193.68,101.473,277.891
1256,617.96,11.983,640.281,66.426
1256,605.89,247.58,640.416,331.791
1256,-0.84211,185.26,68.211,353.68
1256,487.75,71,508.25,121.0
1256,270.93,194.08,295.327,253.584
1256,587.74,131.88,640.691,261.03
1256,295.75,187,316.25,237.0
1256,323.75,211,344.25,261.0
1256,478.64,68.63,500.961,123.073
1256,151.75,199,172.25,249.0
1256,331.75,211,352.25,261.0
1256,439.75,191,460.25,241.0
1256,197.49,195.86,229.147,273.073
1256,350.14,137.85,395.037,247.35
1256,167.5,182,208.5,282.0
1256,617.96,51.2,640.281,105.643
1256,10.973,89.105,39.985,159.866
1256,95.75,187,116.25,237.0
1256,135.65,208.19,167.307,285.403
1256,-0.25,99,20.25,149.0
1256,435.75,167,456.25,217.0
1256,467.75,83,488.25,133.0
1256,420.1,90.988,451.757,168.201
1256,423.75,171,444.25,221.0
1256,167.75,107,188.25,157.0
1256,129.47,171.18,161.127,248.393
1256,263.75,179,284.25,229.0
1256,567.75,187,588.25,237.0
1256,381.29,131.88,434.241,261.03
1256,413.91,115.66,445.567,192.873
1256,55.266,195.86,86.923,273.073
1257,114.11,207.16,148.636,291.371
1257,80,214.36,111.657,291.573
1257,94.629,195.66,132.115,287.089
1257,58.057,195.66,95.543,287.089
1257,-0.27211,199.35,22.049,253.793
1257,270.93,194.08,295.327,253.584
1257,135.75,203,156.25,253.0
1257,605.89,-1.6842,640.416,82.527
1257,-0.42105,52.211,34.105,136.422
1257,143.75,199,164.25,249.0
1257,599.5,142,640.5,242.0
1257,487.75,71,508.25,121.0
1257,599.5,238,640.5,338.0
1257,295.78,181.92,318.101,236.363
1257,467.75,79,488.25,129.0
1257,420.1,84.819,451.757,162.032
1257,323.75,211,344.25,261.0
1257,479.75,71,500.25,121.0
1257,423.75,171,444.25,221.0
1257,383.5,142,424.5,242.0
1257,159.75,107,180.25,157.0
1257,-0.54795,234.12,44.349,343.62
1257,31.75,227,52.25,277.0
1257,503.75,199,524.25,249.0
1257,435.75,167,456.25,217.0
1257,375.75,203,396.25,253.0
1257,161.26,193.68,195.786,277.891
1257,327.34,171.18,358.997,248.393
1257,247.75,203,268.25,253.0
1257,-0.35398,94.762,28.658,165.523
1257,183.75,199,204.25,249.0
1257,591.75,187,612.25,237.0
1257,82.449,186.28,104.77,240.723
1257,263.75,203,284.25,253.0
1257,18.736,141.69,43.133,201.194
1257,107.37,186.95,141.896,271.161
1257,255.75,203,276.25,253.0
1257,151.75,199,172.25,249.0
1257,327.75,115,348.25,165.0
1257,167.75,107,188.25,157.0
1257,580.22,184.56,604.617,244.064
1257,554.69,173.97,583.702,244.731
1257,197.49,195.86,229.147,273.073
1257,191.3,171.18,222.957,248.393
1258,111.5,190,152.5,290.0
1258,80,214.36,111.657,291.573
1258,93.895,193.68,128.421,277.891
1258,60.211,200.42,94.737,284.631
1258,487.75,71,508.25,121.0
1258,151.75,199,172.25,249.0
1258,427.96,98.828,452.357,158.332
1258,295.75,187,316.25,237.0
1258,619.75,3,640.25,53.0
1258,375.75,207,396.25,257.0
1258,619.75,279,640.25,329.0
1258,439.75,167,460.25,217.0
1258,-0.27211,295.22,22.049,349.663
1258,27.75,227,48.25,277.0
1258,169.52,195,191.841,249.443
1258,617.96,181.92,640.281,236.363
1258,471.75,87,492.25,137.0
1258,306.92,107.95,370.065,261.96
1258,617.96,46.843,640.281,101.286
1258,203.67,195.86,235.327,273.073
1258,251.75,203,272.25,253.0
1258,23.75,215,44.25,265.0
1258,475.75,75,496.25,125.0
1258,583.75,183,604.25,233.0
1258,619.75,251,640.25,301.0
1258,186.99,175.43,213.644,240.441
1258,159.75,107,180.25,157.0
1258,530.88,186.28,553.201,240.723
1258,159.75,199,180.25,249.0
1258,80.595,179.8,104.992,239.304
1258,504.76,199.35,527.081,253.793
1258,46.737,200.42,81.263,284.631
1258,167.75,103,188.25,153.0
1258,596.19,181.92,618.511,236.363
1258,467.75,67,488.25,117.0
1258,388.15,139.85,436.743,258.37
1258,4.0816,86.06,26.403,140.503
1258,423.75,171,444.25,221.0
1258,143.75,203,164.25,253.0
1258,519.75,263,540.25,313.0
1258,4.461,55.963,28.858,115.467
1258,617.96,107.85,640.281,162.293
1258,367.75,199,388.25,249.0
1258,3.75,195,24.25,245.0
1259,109.26,195.66,146.746,287.089
1259,73.816,214.36,105.473,291.573
1259,87.5,190,128.5,290.0
1259,55.5,182,96.5,282.0
1259,-0.76923,169.64,62.376,323.65
1259,426.28,90.988,457.937,168.201
1259,67.75,255,88.25,305.0
1259,613.66,170.23,640.314,235.241
1259,617.96,-1.0894,640.281,53.354
1259,504.76,225.5,527.081,279.943
1259,327.75,211,348.25,261.0
1259,599.75,183,620.25,233.0
1259,439.46,164.49,461.781,218.933
1259,242.38,165.51,266.777,225.014
1259,358.9,137.85,403.797,247.35
1259,483.75,67,504.25,117.0
1259,393.97,137.85,438.867,247.35
1259,270.24,191.03,296.894,256.041
1259,203.67,195.86,235.327,273.073
1259,163.75,103,184.25,153.0
1259,123.89,202.97,161.376,294.399
1259,599.5,238,640.5,338.0
1259,295.78,181.92,318.101,236.363
1259,183.75,199,204.25,249.0
1259,147.75,195,168.25,245.0
1259,482.99,212.43,505.311,266.873
1259,539.75,199,560.25,249.0
1259,561.19,184.56,585.587,244.064
1259,467.75,67,488.25,117.0
1259,11.75,27,32.25,77.0
1259,43.429,195.66,80.915,287.089
1259,-0.3252,50.68,26.329,115.691
1259,166.57,165.01,198.227,242.223
1259,583.75,187,604.25,237.0
1259,491.75,71,512.25,121.0
1260,104.73,214.36,136.387,291.573
1260,114.11,200.42,148.636,284.631
1260,67.633,214.36,99.29,291.573
1260,53.474,207.16,88.0,291.371
1260,87.314,195.66,124.8,287.089
1260,-0.84211,171.79,68.211,340.21
1260,358.9,137.85,403.797,247.35
1260,72.52,175.43,99.174,240.441
1260,619.75,183,640.25,233.0
1260,430.75,99.132,453.071,153.575
1260,151.75,199,172.25,249.0
1260,165.17,99.132,187.491,153.575
1260,467.75,67,488.25,117.0
1260,487.75,63,508.25,113.0
1260,617.96,3.2681,640.281,57.711
1260,-0.25,23,20.25,73.0
1260,270.24,191.03,296.894,256.041
1260,3.75,47,24.25,97.0
1260,295.75,187,316.25,237.0
1260,511.75,195,532.25,245.0
1260,335.75,147,356.25,197.0
1260,471.75,83,492.25,133.0
1260,531.4,171.18,563.057,248.393
1260,570.07,186.28,592.391,240.723
1260,431.75,147,452.25,197.0
1260,439.46,164.49,461.781,218.933
1260,127.58,200.42,162.106,284.631
1260,617.96,103.49,640.281,157.933
1260,599.75,179,620.25,229.0
1260,591.75,175,612.25,225.0
1260,509.59,217.02,536.244,282.031
1260,192.2,175.43,218.854,240.441
1260,393.97,137.85,438.867,247.35
1260,247.14,170.27,271.537,229.774
1260,197.49,195.86,229.147,273.073
1260,183.75,167,204.25,217.0
1261,95.89,190.36,140.787,299.86
1261,60.211,213.89,94.737,298.101
1261,46.737,207.16,81.263,291.371
1261,79.5,198,120.5,298.0
1261,619.75,179,640.25,229.0
1261,495.75,211,516.25,261.0
1261,421.14,113.06,447.794,178.071
1261,-0.59259,187.26,48.0,305.78
1261,495.75,63,516.25,113.0
1261,151.75,199,172.25,249.0
1261,469.93,77.345,492.251,131.788
1261,71.75,187,92.25,237.0
1261,251.75,203,272.25,253.0
1261,116.57,195.66,154.056,287.089
1261,339.75,159,360.25,209.0
1261,375.75,207,396.25,257.0
1261,183.75,199,204.25,249.0
1261,482.99,64.272,505.311,118.715
1261,596.19,181.92,618.511,236.363
1261,607.75,179,628.25,229.0
1261,4.461,141.69,28.858,201.194
1261,86.803,173.21,109.124,227.653
1261,513.47,190.64,535.791,245.083
1261,426.28,84.819,457.937,162.032
1261,330.61,208.07,352.931,262.513
1261,294.72,179.8,319.117,239.304
1261,605.89,-1.6842,640.416,82.527
1261,435.75,147,456.25,197.0
1261,617.96,199.35,640.281,253.793
1261,3.75,83,24.25,133.0
1261,543.77,165.01,575.427,242.223
1261,363.75,195,384.25,245.0
1261,209.07,184.56,233.467,244.064
1261,260.95,173.21,283.271,227.653
1261,8.2192,242.87,53.116,352.37
1261,613.66,55.878,640.314,120.889
1261,167.75,103,188.25,153.0
1261,247.75,191,268.25,241.0
1261,119.75,103,140.25,153.0
1261,572.03,175.43,598.684,240.441
1261,79.75,179,100.25,229.0
1261,120.84,166.74,155.366,250.951
1261,192.2,175.43,218.854,240.441
1262,98.551,220.53,130.208,297.743
1262,46.737,207.16,81.263,291.371
1262,61.449,214.36,93.106,291.573
1262,87.158,200.42,121.684,284.631
1262,104.73,195.86,136.387,273.073
1262,611.33,173.97,640.342,244.731
1262,499.75,211,520.25,261.0
1262,499.75,63,520.25,113.0
1262,435.75,91,456.25,141.0
1262,295.75,187,316.25,237.0
1262,-0.54795,190.36,44.349,299.86
1262,72.686,210.29,110.172,301.719
1262,114.11,207.16,148.636,291.371
1262,139.75,199,160.25,249.0
1262,517.82,190.64,540.141,245.083
1262,79.75,175,100.25,225.0
1262,160.39,171.18,192.047,248.393
1262,617.96,242.93,640.281,297.373
1262,546.02,175.43,572.674,240.441
1262,326.26,208.07,348.581,262.513
1262,36.715,202.02,68.372,279.233
1262,151.75,199,172.25,249.0
1262,322.95,112.84,357.476,197.051
1262,617.96,94.774,640.281,149.217
1262,259.75,311,280.25,361.0
1262,358.9,137.85,403.797,247.35
1262,471.75,83,492.25,133.0
1262,71.75,187,92.25,237.0
1262,332.6,137.85,377.497,247.35
1262,451.01,165.01,482.667,242.223
1262,67.75,171,88.25,221.0
1262,55.75,259,76.25,309.0
1262,-0.2974,141.69,24.1,201.194
1262,178.23,186.28,200.551,240.723
1262,575.75,191,596.25,241.0
1262,617.96,3.2681,640.281,57.711
1262,181.47,119.58,215.996,203.791
1262,518.36,222.66,542.757,282.164
1262,167.75,103,188.25,153.0
1262,275.75,195,296.25,245.0
1262,243.75,191,264.25,241.0
1262,155.75,99,176.25,149.0
1262,415.75,163,436.25,213.0
1262,613.66,279.39,640.314,344.401
1263,87.123,190.36,132.02,299.86
1263,53.474,213.89,88.0,298.101
1263,40,207.16,74.526,291.371
1263,104.66,181.61,149.557,291.11
1263,71.5,190,112.5,290.0
1263,171.75,95,192.25,145.0
1263,-0.76923,157.3,62.376,311.31
1263,322.95,119.58,357.476,203.791
1263,503.75,59,524.25,109.0
1263,613.53,179.8,637.927,239.304
1263,295.78,181.92,318.101,236.363
1263,423.77,85.943,461.256,177.372
1263,151.75,99,172.25,149.0
1263,306.74,115.2,344.226,206.629
1263,67.75,167,88.25,217.0
1263,335.5,142,376.5,242.0
1263,471.75,75,492.25,125.0
1263,358.9,137.85,403.797,247.35
1263,178.23,186.28,200.551,240.723
1263,580.22,179.8,604.617,239.304
1263,415.5,110,456.5,210.0
1263,197.49,195.86,229.147,273.073
1263,613.66,201.42,640.314,266.431
1263,323.75,199,344.25,249.0
1263,43.429,173.71,80.915,265.139
1263,611.33,236.2,640.342,306.961
1263,155.75,199,176.25,249.0
1263,51.973,260.36,74.294,314.803
1263,143.4,195,165.721,249.443
1263,410.73,165.04,437.384,230.051
1263,247.89,177.57,270.211,232.013
1263,315.75,203,336.25,253.0
1263,51.707,87.066,78.361,152.077
1263,119.75,99,140.25,149.0
1263,279.75,195,300.25,245.0
1263,515.75,235,536.25,285.0
1263,166.57,202.02,198.227,279.233
1264,92.367,214.36,124.024,291.573
1264,43.429,210.29,80.915,301.719
1264,-0.27211,242.93,22.049,297.373
1264,115.75,195,136.25,245.0
1264,80.421,200.42,114.947,284.631
1264,611.33,173.97,640.342,244.731
1264,423.77,85.943,461.256,177.372
1264,147.75,199,168.25,249.0
1264,18.37,177.78,66.963,296.3
1264,452.52,155.78,474.841,210.223
1264,358.9,137.85,403.797,247.35
1264,135.75,199,156.25,249.0
1264,295.78,181.92,318.101,236.363
1264,67.75,231,88.25,281.0
1264,166.18,180.63,192.834,245.641
1264,101.59,202.25,130.602,273.011
1264,504.76,59.915,527.081,114.358
1264,331.75,211,352.25,261.0
1264,322.95,119.58,357.476,203.791
